tweet_id;tweet_text;label
1,38156E+18;If approved, #SputnikV will be the third COVID-19 vaccine to be available in India https://t.co/X9iDmnyFtc;neutral
1,38281E+18;In addition, #DARPA funds #Moderna. Why does the U.S. Defense Advanced Research Projects Agency, which up until now was focused on AI technology for national security and U.S. military, fund an experimental injection in millions of humans? https://t.co/kYK9SgTee6;neutral
1,37099E+18;#Bahrain's Ministry of Health receives 300,000 doses of the Chinese #COVID-19 #Sinopharm vaccine;neutral
1,38257E+18;"Coronavirus cases surpass 138.2 mn globally, US tally tops 31.4 mn

@WHO @DrTedros @POTUS @UN @antonioguterres
#CoronavirusPandemic #COVID19 #US #Brazil #Turkey #Mexico #SputnikV

READ| https://t.co/wssVjDLjED https://t.co/O4iMLm4sXG";neutral
1,3849E+18;Been and posted my weekly covid swab for the Vaccine trials. What a beautiful afternoon. #sunshine #Blossom #beautifulday  #oxfordastrazeneca #vaccine #trials #astrazenecavaccine  #vaccinetrials https://t.co/XsUhydx3iV;neutral
1,36023E+18;Dare we begin to feel a bit of relief? #PresBiden #COVID19 #Vaccines #Moderna #Pfizer https://t.co/WMQc9C9nEg;neutral
1,3472E+18;It's V-day today! Flat Eric gets his #COVID19 vaccine today. #vaccinations #coronavirus #PfizerBioNTech #modernavaccine #StayHome #StaySafeStayHealthy #anderhalvemetersamenleving #vday #sideeffects #pain #photooftheday #healtcare #diederikgommers #ikdoemee #photoblogger #Health https://t.co/v0kJq7eC0u;neutral
1,3818E+18;(Jakarta 13/4) Siti Nadia Tarmizi, a spokesperson for Indonesia’s COVID-19 vaccine programme, said WHO had found the Chinese vaccines had met requirements by being more than 50% effective. She noted that clinical trials for the #Sinovac in Indonesia showed it was 65% effective.;neutral
1,38147E+18;#SpeakUpForVaccinesForAll People who want #Covaxin , can demand at Amitshah and Modi rally.?? #coronavirus #COVID19;positive
1,38489E+18;"#India’s indigenously developed #Covaxin jab 78% effective against Covid-19 in trials, maker Bharat Biotech says ••••

https://t.co/qlYGx8F6hF";positive
1,35308E+18;Getting ready to roll my sleeve up for dose #2 of the #PfizerBioNTech #CovidVaccine @grhospitalkw on Monday. Feeling very grateful that my rescheduled appt. was only delayed by a few days. #ProudToWorkAt @SchlegelVillage https://t.co/Su5WLgXXMH;positive
1,38117E+18;"@stalinsachin @ADeshbakth Every time I read such stories I'm tempted to ask, ""Vote kisko diya tha ?"". I know it's mean. Okay no, very mean. But in #NewIndia, it's a pertinent question, IMO
#COVID #COVID19 #Covaxin";neutral
1,36666E+18;"The EsadeGeo Daily Digest on @javiersolana's blog:
??? #Sarkozy sentenced to 3 years in prison
??? Slovakia buys 2 million #SputnikV doses
????? @POTUS, #AMLO meet over migration
????? #India-#Pakistan ceasefire - for now
? https://t.co/KZXZJQrzl6 https://t.co/ukrQASNcfv";neutral
1,3844E+18;"Remdesivir arranged by #BJP was for govt, ... - https://t.co/jnjyLiXp75
Get your news featured use #IndiaPostUSA
#AnthonyFauci #CoronaPatients #CoronaVaccineNews #CoronaVaccineUpdates #CovaxiUpdates #Covaxin #Covid19Lockdown #DrHarshVardhan #Fadnavis #Health #Healthcare";neutral
1,38202E+18;1st shot done! @cichealth @gillettestadium #cichealth #covidvacccine #thisisourshot #Moderna https://t.co/Ylz2RSF7n6;positive
1,3816E+18;"#Pfizer
#Moderna
#CoronaVaccine
With vaccination, you get cancer.??? https://t.co/e5ctclSUmu";negative
1,35442E+18;@toryboypierce @pfizer Actually what the French have done is acknowledge their vaccine wouldn’t be ready until the end of 2021 and have turned their facilities over to the production of the #PfizerBioNTech vaccine.;neutral
1,37231E+18;Shot #1 down! Thank you, #kaiserpermanente #moderna @dollyparton ?????? https://t.co/Ebl6SrWkK1;positive
1,37287E+18;"Vaccinated this Morning in Moscow with #sputnikV vaccination against Covid19.

Online registration for the next day, no queue, organized process done in 15 mns, everything free.

Very Happy to be in Russia !

#SputnikV #russia #atsal2021 https://t.co/RvVYFkpI0h";positive
1,37357E+18;It's often mentionened in Western and #Swiss media that #SputnikV is used as #Russian propaganda (like here on SRF app). But why do they never call then #PfizerBiontech and #Moderna as the #American propaganda and #AstraZeneca as the #British one? All of them are just vaccines. https://t.co/OrYKVbpgv0;neutral
1,376E+18;"Despite #india at the brink of a  more severe second wave, will not even consider #CovidVaccine as none are trustworthy yet.

Would have definitely taken had there been one genuine.
#ChinaVirus #ChineseVirus #ChineseBioterrorism #CCPVirus #Covaxin #COVIDSHIELD";neutral
1,38245E+18;I bet the scientists who created all these vaccines are males who forgot that almost all women have breasts (armpit lymph nodes), ovaries and uterus (birth control and periods)! Not a single thought about women! Pathetic! Wake up gentlemen! ? #JohnsonandJohnson #Pfizer #Moderna;neutral
1,37267E+18;"Let see what mutant powers I can get from this.
#vaccine #moderna #cvs Thank you for saving future lives. May we all become safer, smarter, healthier, better humans. #getvaccinated https://t.co/um4lh3j9Wu";positive
1,3741E+18;First dose of the Moderna COVID vaccine done. Feel fine so far. #Moderna #CovidVaccine #COVID;neutral
1,38002E+18;PM @narendramodi takes the second dose of #Covaxin at #AIIMS this morning. He took the first shot on 1st March https://t.co/R03pIo2CKi;neutral
1,38522E+18;"Going for #Moderna #2 today...

#COVID19Vaccine

#FastenSeatbelts
#RaiseSeatsToUprightPosition
#StoreTrayTables";neutral
1,36382E+18;@HuffPostUKPol Where's #SputnikV?? It has over 92% #SuccessRate than #Pfizer and has 0 DEATHS!!;positive
1,3737E+18;#sundayvibes Who is eating alone because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealthMatters Order Russia #SputnikV Get out of Syria #COVID19 #spring https://t.co/NO2p2CCc5M;neutral
1,37118E+18;48 hours after #Moderna dose 1 and I’m feeling great. Almost no arm soreness, regained my taste and energy. The feathers I grew have been a nice addition too ??.  I’m kidding. If anyone has any questions my dms are open. Please get your shot as soon as possible ???? https://t.co/fr5jft13Hc;positive
1,3827E+18;Second dose of #moderna is kicking my ass.  Arm hurts like hell, fever, sweats, headache, teeth pain, and nausea.  This is not fun.  #COVID19Vaccination;negative
1,37146E+18;1st round of #COVID19vaccines done!!!! THANK YOU VOLUNTEERS, HEALTH PERSONNEL and of course, #PfizerBiontech !!! https://t.co/71ONhngEeA;positive
1,37165E+18;The #COVID19 vaccine developed by China's #Sinopharm has been approved for emergency use in the #Maldives, the Maldives Food and Drug Administration (MFDA) announced Monday afternoon. https://t.co/0Otzf3p1Yp;positive
1,37956E+18;First #COVID19 vaccine done ??. Sore but hopeful for summer fellowship and family hugs. #Moderna;positive
1,37962E+18;"Pakistan may give third dose of #Sinopharm #coronavirus vaccine to elderly later on: @fslsltn

Third dose of Sinopharm coronavirus #vaccine may be administered to elderly
#UAE started giving a third shot after doctors said two doses produced low immunity
 https://t.co/3mooZ65PiL";neutral
1,35412E+18;"One of my ex-classmates shared the side effects she is experiencing on 26 Jan after her 1st jab of #PfizerBioNTech on 25th. I have also corresponded with her &amp; learnt that most of the healthcare workers felt soreness on their arms &amp; the pain gets severe at night. #CovidVaccine https://t.co/11B1aAQpf4";neutral
1,3766E+18;"ready??
#COVID19 #Sinovac #strawberrynails ? https://t.co/J7KYFBBIUq";positive
1,38415E+18;"Vaccinated! One step closer to herd immunity. ??????

Perfect organization at the vaccination center. Friendly reception. A lot of space and clear separation between the visitors. #thankyou ??

#Grateful #vaccinated #brussels #moderna #GetVaccinated https://t.co/DacvL1MBPk";positive
1,36711E+18;@RShivshankar Along with #covaxin lets give a try to age-old Ayurvedic miracle drug honey as well.;neutral
1,38486E+18;#BharatBiotech has ramped up the manufacturing capacity of its #COVID19 vaccine, #Covaxin, to 700 million doses per annum. #India #coronavirus #CovidVaccine #TheWeek @TheWeekLive https://t.co/bDCQImhKPZ;neutral
1,37023E+18;Received 2nd dose of #Moderna #armissore Celebrated E (18 years)and dad (88 years)tonight while watching the Big 12 Tournament. Three months of #Journeyat55;neutral
1,36234E+18;"VP Chiwenga Gets COVID19 jab #Sinopharm #OpenCovidContracts
Watch on @OpenParlyZw Facebook :
https://t.co/AsiUMgq1iG https://t.co/gZc6DPydau";neutral
1,38426E+18;@JohnTory EMBARRASSING Moscow Russia everything is open business as usual. Ontario reporting 4447 cases of #COVID19 1299 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 91.6% effective #Jesus https://t.co/6nIxZMtBns;positive
1,38062E+18;* COVID-19 * #PutnamCounty announced that there will be a special #Moderna #COVID19 vaccination clinic held in #Garrison this week for those eligible to receive the vaccine. #DailyVoice https://t.co/3ep16qEqmn;neutral
1,38255E+18;#Moderna hopes to have #CovidBooster for its #vaccine ready by the fall, CEO says @CNBC #vaccines #COVID19 #pandemic  https://t.co/mlIDj0na6A;neutral
1,37286E+18;"A consignment of 200,000 doses of COVAXIN® lands in the island nation of Mauritius.

The unified attempt to free the world of COVID-19 goes strong!
.
.
.
.
.
#BharatBiotech #COVAXIN #VaccineMaitri #covaxinvaccine #premiabiotech #Covishield #premiameds #premiaholdings https://t.co/oAGbCzOSu1";neutral
1,36395E+18;What is the accepted price in lives to be loyal to the self-imposed rules of the EU? 1000 dead? 10 000 deaths ?? Most governments in the EU are more loyal to the EU than their own people. The solution is simple. Use Sputnik V and save lives. #SputnikV;positive
1,36711E+18;".@BharatBiotech's #Covaxin 81 pc efficient in Phase 3 trials

https://t.co/NIRe4IIhOt";positive
1,37073E+18;“Public Health”is a contributory service. Got my first dose of #Covaxin under the #COVID19Vaccine scheme of Govt of India.Thankful to staffs of @kims_pbmh and my grandson @DrAnsumanKar  for making a smooth effortless arrangement @narendramodi @Naveen_Odisha @achyuta_samanta https://t.co/tS2JinJg7i;neutral
1,34246E+18;"@DrMadej LETHAL INJECTION ? ??

#PfizerBioNTech #pfizercovidvaccine #PotassiumChloride #LethalInjection https://t.co/gixfEymQXu";negative
1,37556E+18;Mostly #Sinovac inactivated #covidvaccine + only alum as adjuvant (+against original strain)....good luck relying on this to get you out of crisis.;neutral
1,37322E+18;"UAE has administered over  7.2M total doses in total while more than 80% same Chinese #Sinopharm vaccine is administered with 86% efficiency rate and no side effects reported.

Prime Minister Imran Khan had the 1st jab od Sinoparhm also. https://t.co/YVbrNv4lPR https://t.co/An73T4KMiI";positive
1,38382E+18;"Good news ahead
#oxfordastrazeneca #vaccine #coronavirus #?????? #?????
https://t.co/yIQvc6xcU4";neutral
1,36025E+18;Trust in #Moderna, everyone. https://t.co/8Q2GKZhHeE;positive
1,37535E+18;Sri Lanka will look to clear outstanding issues with the manufacturer of China's Sinopharm vaccine after stocks arrive next week, the Government said today. Read the full story here https://t.co/kELQVzqtky via @colombogazette #Srilanka #lka #Sinopharm #vaccine;neutral
1,38308E+18;"""Out of an abundance of caution"" appears to be the #COVID19 phrase that has replaced ""In these trying/ challenging/difficult/stressful times"" #pandemic #coronavirus #vaccine #Pfizer #Moderna #JohnsonandJohnson #AstraZeneca https://t.co/dDw7ZD379P";neutral
1,36689E+18;"""Vaccine, vaccine, vaccine, VACCINEEEEEE"" ? THANK YOU to the one &amp; only #DollyParton for being such a huge contributor to the #Moderna vaccine and keeping us safe this year! We love you, #Dolly!

Repost: @dollyparton https://t.co/h3Q3PJ7zig";positive
1,38162E+18;"@globaltimesnews Keep spreading #CCP propaganda, #China‘s media has zero trusty worth,we’ll challenge every single lies.

 #FreeTibet #FreeHK #XiJinping #ChineseVirus #HoldChinaAccountable #BoycottSinovac #BoycottSinopharm #Covaxin #Covishield #ChinaLiedPeopleDied #VaccineMaitri #VaccineDiplomacy https://t.co/xtYwOcuBGw";neutral
1,37085E+18;"Dr. Fauci Chooses Between #Pfizer , #Moderna and #Johnson &amp; Johnson #j&amp;j #Vaccines on #Colbert ’: #Fauci #vaccine ?#ANY !  https://t.co/UVzr6fJLuH";neutral
1,37166E+18;Got my 2nd #Moderna shot last week and I'm like https://t.co/9aDbaabR5p;neutral
1,38089E+18;Just got the vaccine! Thank you to science and everyone who had a hand in this!!!! #Moderna #vaccinated @moderna_tx;positive
1,36627E+18;"Why did sister P Niveda feel like a film celebrity as she administered the vaccine to the PM? Because

Jab We Met
#Covaxin #lamejoke";neutral
1,36675E+18;"https://t.co/ZAvpYYhUIc
The first death case in Hong Kong after the Chinese-made COVID19 vaccine.
#HK
#HongKong
#??
#Sinovac
#SinovacBiotech
#??
#??
#ChineseVirus #WuhanVirus
#Chinamade
#chinaliedpeopledie
#COVID19
#vaccine
#ChinaVirusMadeInChina
#coronavirus";neutral
1,35991E+18;barely kept a cool head this morning with $OCGN when i saw 9$ on the ticker but kept cool and stayed calm, +28% and +240$ later here we are! #Covaxin got approved and once the US adopts it to get out vaccines faster this stock will have no limit, $CLSN could see similar movement;positive
1,37205E+18;"In order to help #HongKong govt to advertise the China-made #Coronavirus vaccine, #Sinovac, a group of frontline medical workers took the shots.
One of the nurse is now developed severe reaction, including serious headaches, muscle and joint pain that she could barely walk. https://t.co/h27VN3m278 https://t.co/09benh7uKi";negative
1,36271E+18;"?????: #Algeria to launch production of #Russia ’s #SputnikV #COVID-19 #vaccine in 6 months
 https://t.co/pgQEn61D0y via @nairobi_star";neutral
1,38004E+18;"??? ??? ?@PragyaLive?
More power to you ?
#Covishield #Covaxin
?@samachar_bharat? https://t.co/64cQxPlIRn";positive
1,37623E+18;Symptoms update - Head feels a bit off. Arm feels heavy but not aching yet. (19:00) #oxfordastrazeneca #vaccine;neutral
1,38232E+18;#Moderna says new data shows its #Covid vaccine is more than 90% effective against virus six months after second shot https://t.co/KomYobENm4;positive
1,38487E+18;"COVAXIN® demonstrated overall clinical efficacy of 78% and efficacy of 100% against severe COVID-19 disease in phase 3 efficacy analysis.

#VaccineEfficacy #Covaxin #BharatBiotech https://t.co/2laTXzml0k";neutral
1,3791E+18;"Be prepared for #Moderna reaction. I had them 36 hours after injection.
 If you don't great...
Be prepared...
#theview https://t.co/ghm658wXUO";neutral
